50,https://m.media-amazon.com/images/M/MV5BZTNkZmU0ZWQtZjQzMy00YTNmLWFmN2MtZGNkMmU1OThmMGYwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Apocalypse Now,8.4,1979,541173,Francis Ford Coppola,"['Martin Sheen', 'Marlon Brando']"
51,https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,Memento,8.4,2000,1019660,Christopher Nolan,"['Guy Pearce', 'Anne Moss']"
52,https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Alien,8.4,1979,703876,Ridley Scott,"['Sigourney Weaver', 'Tom Skerritt']"
53,https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Grave of the Fireflies,8.4,1988,192006,Isao Takahata,"['Tsutomu Tatsumi', 'Ayano Shiraishi']"
54,https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@.jpg,Cinema Paradiso,8.4,1988,197852,Giuseppe Tornatore,"['Philippe Noiret', 'Enzo Cannavale']"
55,https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,The Great Dictator,8.4,1940,177293,Charles Chaplin,"['Charles Chaplin', 'Paulette Goddard']"
56,https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@.jpg,Sunset Blvd.,8.4,1950,176247,Billy Wilder,"['William Holden', 'Gloria Swanson']"
57,https://m.media-amazon.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@.jpg,The Lives of Others,8.4,2006,318436,Florian Henckel von,['Martina Gedeck']
58,https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.4,1964,410052,Stanley Kubrick,"['Peter Sellers', 'George C. Scott']"
59,https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,Paths of Glory,8.4,1957,153509,Stanley Kubrick,"['Kirk Douglas', 'Ralph Meeker']"
60,https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@.jpg,Avengers: Infinity War,8.4,2018,610348,Anthony Russo,"['Robert Downey Jr', 'Chris Hemsworth']"
61,https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,The Shining,8.4,1980,769197,Stanley Kubrick,"['Jack Nicholson', 'Shelley Duvall']"
62,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@.jpg,Django Unchained,8.4,2012,1193351,Quentin Tarantino,"['Jamie Foxx', 'Christoph Waltz']"
63,https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@.jpg,WALL·E,8.4,2008,893368,Andrew Stanton,"['Ben Burtt', 'Elissa Knight']"
64,https://m.media-amazon.com/images/M/MV5BMTVlNWM4NTAtNDQxYi00YWU5LWIwM2MtZmVjYWFmODZiODE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,Princess Mononoke,8.4,1997,289428,Hayao Miyazaki,"['ji Matsuda', 'Yuriko Ishida']"
65,https://m.media-amazon.com/images/M/MV5BZjEwMmE5MzYtYWExYy00ZjEzLTk4MjUtMmJmNzgxY2MxN2U1XkEyXkFqcGdeQXVyMTg2NTc4MzA@.jpg,Witness for the Prosecution,8.4,1957,89699,Billy Wilder,"['Tyrone Power', 'Marlene Dietrich']"
66,https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@.jpg,Oldeuboi,8.3,2003,451922,wook Park,"['sik Choi', 'tae Yu']"
67,https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@.jpg,The Dark Knight Rises,8.3,2012,1369779,Christopher Nolan,"['Christian Bale', 'Tom Hardy']"
68,https://m.media-amazon.com/images/M/MV5BZGU2OGY5ZTYtMWNhYy00NjZiLWI0NjUtZmNhY2JhNDRmODU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Aliens,8.3,1986,593337,James Cameron,"['Sigourney Weaver', 'Michael Biehn']"
69,https://m.media-amazon.com/images/M/MV5BNTBmZWJkNjctNDhiNC00MGE2LWEwOTctZTk5OGVhMWMyNmVhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,American Beauty,8.3,1999,980225,Sam Mendes,"['Kevin Spacey', 'Annette Bening']"
70,https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,Once Upon a Time in America,8.3,1984,273082,Sergio Leone,"['Robert De Niro', 'James Woods']"
71,https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@.jpg,Coco,8.3,2017,264037,Lee Unkrich,"['Anthony Gonzalez', 'Gael Garc', 'a Bernal']"
72,https://m.media-amazon.com/images/M/MV5BNGRmOWY0MGUtNTVhMy00NzRlLTljNDAtNTBiNTRlODgxNmY2XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,Das Boot,8.3,1981,206513,Wolfgang Petersen,"['rgen Prochnow', 'Herbert Gr']"
73,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Citizen Kane,8.3,1941,359191,Orson Welles,"['Orson Welles', 'Joseph Cotten']"
74,https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,Braveheart,8.3,1995,882262,Mel Gibson,"['Mel Gibson', 'Sophie Marceau']"
75,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,Vertigo,8.3,1958,315676,Alfred Hitchcock,"['James Stewart', 'Kim Novak']"
76,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,North by Northwest,8.3,1959,268117,Alfred Hitchcock,"['Cary Grant', 'Eva Marie Saint']"
77,https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Reservoir Dogs,8.3,1992,811998,Quentin Tarantino,"['Harvey Keitel', 'Tim Roth']"
